user_id,item_id,recommend,sentiment_analiysis
76561198036618521,209160,True,2
gefiltefishegg,730,True,2
gefiltefishegg,440,True,1
gefiltefishegg,730,True,2
gefiltefishegg,440,True,1
76561198081891488,447500,True,2
76561198029310996,32470,True,1
76561198029310996,15620,True,2
manaff,4000,True,2
TheWildKermit,252950,True,2
TheWildKermit,570,True,2
TheWildKermit,391680,True,2
nugyflex,294100,True,1
nugyflex,244850,True,1
nugyflex,221100,True,0
nugyflex,206190,True,1
nugyflex,219150,True,2
nugyflex,257850,True,2
nugyflex,212680,True,2
nugyflex,248820,True,1
nukem2000,43110,True,2
Nultz,241540,True,2
gourmetdeadthings,259080,True,2
gourmetdeadthings,209080,True,1
gourmetdeadthings,630,True,1
gourmetdeadthings,224600,True,2
gourmetdeadthings,1250,True,2
gourmetdeadthings,271290,False,0
gourmetdeadthings,4000,True,1
76561198096211787,261640,True,1
freshcake,252490,True,1
freshcake,221100,True,2
Goofen,730,True,1
nydac98,8930,True,1
Osiris5622,620,True,1
Osiris5622,271590,True,1
waytogoidiot,322330,True,2
waytogoidiot,318600,True,1
waytogoidiot,261030,True,0
76561198074860147,730,True,2
ocriativo,226320,True,1
iamhungryfeedme,6060,True,1
76561198090713504,440,True,1
76561198090713504,104900,True,1
o0Mongoose0o,245620,True,2
oakex,359050,False,1
oakex,4000,True,1
Asunabubba,440,True,1
spamnz,24740,True,2
spamnz,265930,False,2
spamnz,8870,True,1
spamnz,24740,True,2
spamnz,265930,False,2
spamnz,8870,True,1
76561198074557309,304930,True,2
76561198085457850,293540,False,0
76561198085457850,348490,True,2
76561198085457850,1840,True,2
76561198085457850,346110,True,2
76561198085457850,107410,True,1
76561198085457850,33930,True,2
76561198085457850,4560,True,1
76561198095265398,319630,True,2
76561198072912995,202970,True,2
76561198072912995,8870,False,0
Obvious_Failure,318530,True,2
Obvious_Failure,391540,True,2
zeldafan57,620,True,2
jtwh,304050,True,2
jtwh,440,True,0
jtwh,295550,True,2
jtwh,317360,True,0
jtwh,274900,True,2
Cartrz,550,True,1
Cartrz,440,True,1
76561198039283395,221100,False,0
76561198072331143,221100,True,2
Flatzone2,440,True,1
jcottle,222880,True,2
bingobrongo,440,True,2
overlordofgaming,221640,True,1
overlordofgaming,212680,True,2
76561198056288746,102840,True,2
fruity_ninja,218620,True,1
fruity_ninja,211820,True,0
fruity_ninja,55230,True,2
fruity_ninja,10090,True,2
linkocarinatime,252490,True,2
HiMyNamesZed,216150,True,1
qtdraws,730,True,1
aozytrolling,570,True,1
76561198080947173,291550,True,2
76561198080947173,219150,True,2
76561198083008209,43110,True,2
76561198083008209,219740,False,0
Pooptimemachine,313340,True,2
76561198075471497,99900,True,1
bumcraft123,730,True,1
bumcraft123,570,True,1
twan-newn,730,True,1
twan-newn,440,True,2
twan-newn,250900,True,1
twan-newn,400,True,2
76561198055524995,209000,True,2
Grozie,203160,True,2
76561198031838821,72850,True,1
76561198031838821,730,True,2
76561198031838821,49520,True,2
greenday990310,305620,True,1
oldboss,730,True,2
76561198057988265,107100,True,2
ILOVEWEINERS,220240,True,1
randomaddressfornow,200510,True,1
randomaddressfornow,206420,True,2
randomaddressfornow,104900,False,1
randomaddressfornow,206190,True,1
76561198005999162,271290,True,0
76561198005999162,252490,False,1
76561198005999162,236390,True,2
76561198005999162,273350,True,1
Omega9001,375900,False,1
Omega9001,317400,True,2
Omega9001,413150,True,2
Omega9001,437220,True,1
Omega9001,40800,True,0
gamerbegamin,9350,True,1
omegavondoom,107100,True,1
omegavondoom,36000,True,2
omegavondoom,42910,True,2
76561198069070596,204360,True,1
76561198069070596,239220,False,1
76561198069070596,391540,True,2
76561198069070596,291550,True,2
76561198084047806,304930,True,2
76561197998356183,218620,True,1
76561198086699150,570,True,1
76561197972797551,252490,True,2
omnixbro,50650,False,1
76561198098284386,570,True,1
76561198054200662,105600,True,2
76561198255656942,218620,True,2
76561198055688142,221640,True,2
76561198054796819,358130,True,1
76561198064813230,374320,True,1
76561198064813230,49520,True,1
76561198064813230,219150,True,1
76561198064813230,238010,True,1
76561198064813230,730,True,1
ParalysedChook,105600,True,1
ParalysedChook,219150,True,0
Onlyme88,221100,False,1
Onlyme88,730,True,2
Onlyme88,265550,True,1
Onlyme88,31700,True,2
Onlyme88,437220,True,1
Onlyme88,295110,True,1
Onlyme88,271590,True,1
76561198081848869,251060,True,2
76561198081848869,24240,True,1
76561198081848869,374301,True,1
76561198081848869,207815,True,1
76561198081848869,242860,True,1
76561198081848869,239030,True,1
76561198081848869,263400,True,1
76561198081848869,366660,True,1
76561198081848869,416130,True,2
76561198081848869,41700,True,2
OnyxHavok,250320,True,2
OnyxHavok,440,True,2
76561198047717614,570,True,1
kerserisasickcunt,221100,True,2
76561198083731654,230820,True,2
ooovegitaooo,730,True,2
76561198054613028,289130,True,1
76561198054613028,218230,True,2
76561198054613028,107410,True,1
76561198042884383,252490,True,2
76561198042884383,275850,False,1
76561198208354743,394380,False,1
76561198208354743,304930,True,1
76561198208354743,105600,True,1
76561198068420037,368860,True,2
76561198068420037,730,True,1
phantom02k,344760,True,1
OrackBobama,225540,False,2
76561198041174745,218620,True,2
kekles,287700,True,2
orbwalker,24980,True,2
orbwalker,49520,True,2
orbwalker,205100,True,2
orbwalker,48190,True,2
76561198033050980,107410,True,1
Orifromtheforest,332310,True,1
Orifromtheforest,214420,True,1
Orifromtheforest,359800,True,2
Orifromtheforest,346900,True,2
Orifromtheforest,4000,True,2
Orifromtheforest,440,True,2
Orifromtheforest,262410,True,2
76561198081120147,248570,True,1
76561198081120147,4000,True,2
76561198079293112,32500,False,1
76561198079293112,440,True,2
isoduo,264200,True,1
isoduo,294160,True,1
isoduo,230410,True,1
isoduo,208090,True,1
76561198036742033,440,True,1
76561198036742033,218620,True,2
76561198036742033,241930,True,2
76561198036742033,6060,True,0
76561198036742033,4920,True,2
76561198036742033,12210,True,2
76561198036742033,22380,True,2
76561198060029466,211420,True,1
orphoftheabyss,236430,True,2
Orphaned,570,True,2
Orphaned,318430,True,2
Orphaned,377160,True,2
76561197966298550,303210,True,2
ComputerTheGamer,304930,True,2
ComputerTheGamer,16730,False,1
ComputerTheGamer,270550,True,1
ComputerTheGamer,271590,True,1
ComputerTheGamer,218620,False,1
ComputerTheGamer,440,True,2
robsonrrs,304930,True,1
robsonrrs,91700,True,1
robsonrrs,208090,True,1
bigbeno37,383980,True,2
frozout,8870,True,1
frozout,34900,False,1
frozout,224540,True,2
frozout,209000,False,2
frozout,252490,True,2
frozout,213850,True,2
frozout,730,True,2
frozout,49520,True,1
frozout,221640,True,2
frozout,105600,True,2
76561198062385314,8870,False,0
76561198062385314,212580,False,0
76561198062385314,208650,False,1
76561198062385314,302510,True,1
76561198062385314,24740,True,2
76561198102485241,206420,True,1
76561198102485241,204360,True,1
76561198048261122,220200,True,2
76561198048261122,317400,True,2
cbxkapil,208200,True,2
cbxkapil,8850,False,2
UAMOOSE,219640,True,1
UAMOOSE,219890,True,2
UAMOOSE,227700,True,1
76561198086139632,222880,True,0
76561198086139632,236390,True,2
76561198086139632,242860,True,1
ozi10,211420,True,2
creative_url,45760,True,2
protatoSTALKER,252490,True,1
76561198045467294,378648,True,2
76561198045467294,207610,True,2
76561198045467294,72850,True,2
Fox_Hanyou_Mikoto,55230,True,0
Fox_Hanyou_Mikoto,209370,True,2
Fox_Hanyou_Mikoto,235460,True,0
Fox_Hanyou_Mikoto,221380,True,0
76561198062477459,304240,True,2
76561198082177323,264610,True,2
76561198082177323,323500,True,1
76561198082177323,252950,True,1
76561198082177323,265630,True,1
76561198082177323,49520,True,1
76561198082177323,730,True,2
76561198082177323,218680,True,2
76561198147002164,368230,True,2
avigniate,440,True,2
76561198134824579,332310,True,1
76561198134824579,377160,True,1
76561198134824579,304050,True,1
76561198134824579,335240,True,2
76561198134824579,304930,True,1
76561198134824579,313690,True,1
76561198134824579,218230,True,2
SvnK7,239140,True,1
SvnK7,63380,True,1
padadula,440,True,1
PadukSteam,9480,True,2
PadukSteam,218680,True,1
76561198074311354,72850,True,1
SniperMortal,440,True,1
SniperMortal,349040,True,1
76561198004901938,730,True,1
76561198066026014,221100,True,1
samsul,570,True,2
samsul,245550,True,2
samsul,4000,False,0
samsul,248570,True,2
samsul,35720,True,1
samsul,440,True,2
palelord,201810,True,1
palelord,239160,False,0
Palony,33930,True,2
76561198022004951,289130,True,0
76561198022004951,440,True,1
76561198042193560,506590,False,2
76561198042193560,391540,True,1
76561198042193560,417860,True,2
76561198042193560,274900,True,2
76561198042193560,270550,True,2
76561198042193560,211820,True,2
76561198081411302,304930,True,2
76561198081411302,334040,True,2
pandaaus,242860,True,1
PandaCommandaa,104900,True,2
Pandaliti,440,True,1
Pandaliti,105600,True,2
Pandaliti,332070,False,1
Ronnieandfriendsthatarecool,440,True,2
76561198084750842,238320,True,0
76561198062139862,44350,True,2
76561198046075289,72850,True,2
76561198046075289,220,True,2
76561198046075289,203160,True,2
76561198046075289,413150,True,2
76561198067265748,271500,True,1
76561198067265748,205910,True,2
76561198075924081,730,True,1
76561198075924081,550,True,1
76561198075924081,304930,True,1
panelata,4560,True,2
Lintai,214560,True,2
76561198046143052,307780,False,2
76561197999140519,72850,True,1
76561197999140519,218620,False,1
paddy3450,225080,True,1
paddy3450,107100,True,1
76561198029634836,200260,True,2
76561198029634836,274190,True,1
76561198029634836,550,True,1
76561198029634836,49520,True,2
76561198029634836,313372,True,1
76561198029634836,316410,True,1
76561198029634836,219150,True,1
76561198029634836,440,True,1
76561198029634836,8870,True,1
76561198029634836,8930,True,1
76561198077512503,72850,True,1
76561198077512503,228280,True,1
76561198077512503,221380,True,1
sunstudios,283080,True,2
sunstudios,280040,True,2
76561198075697854,730,True,2
papakimple,221100,True,0
jackglisan,440,False,2
Capscain,346120,True,2
Capscain,304930,True,1
Capscain,250900,True,2
Capscain,388520,True,1
Capscain,243870,False,1
Capscain,362890,True,2
Capscain,4000,True,1
Capscain,274190,True,1
Capscain,441600,True,1
Capscain,333930,False,0
76561198043909489,31290,True,2
Nexu-Kun,730,True,2
Nexu-Kun,10090,True,1
Nexu-Kun,4000,True,1
76561198056981204,291550,False,2
76561198056981204,239350,True,2
76561198056981204,221640,True,1
391204566,4920,True,1
tortilla_very_nice,620,True,2
76561198028065214,35450,True,2
foreverkewl,113400,True,1
foreverkewl,317360,True,2
foreverkewl,218680,True,2
cyroblade,211420,True,2
cyroblade,550,True,1
cyroblade,236430,True,1
76561198004669632,48240,False,2
76561198004669632,354640,False,1
76561198004669632,377160,False,2
76561198004669632,346900,False,2
76561198004669632,218410,True,2
76561198004669632,404090,False,2
76561198004669632,80000,False,2
76561198004669632,3830,True,2
76561198004669632,206190,True,2
parkachu,261640,True,1
parkachu,232090,True,2
76561198297906261,242760,True,2
76561198297906261,379720,True,2
76561198297906261,368230,True,2
76561198297906261,235600,True,2
76561198297906261,274190,True,2
76561198297906261,264710,True,2
76561198297906261,298260,False,0
76561198297906261,245620,True,2
76561198297906261,275850,True,1
alphatilde,72850,True,1
alphatilde,440,True,2
Alirayzack,304930,True,2
Alirayzack,72850,True,1
Alirayzack,55230,True,2
Alirayzack,220240,True,2
Alirayzack,8190,True,2
Artful-dodgeR,211160,False,0
pc1000,322170,True,2
pc1000,451000,True,2
pc1000,239820,True,2
pc1000,346110,True,2
pc1000,304930,True,2
nannernuke,440,True,2
popojoe,243470,False,0
popojoe,238010,True,2
popojoe,235460,True,1
PatSWAG,274620,False,0
PatSWAG,362810,True,1
PatSWAG,333930,True,2
PatSWAG,107100,True,2
76561198067171086,301520,False,2
ared72,239140,True,1
Muscovites,281990,True,1
Pdhelliot,212680,True,2
76561198108452739,550,True,1
76561198108452739,222900,True,1
76561198108452739,200710,True,1
76561198108452739,113400,True,1
CambodianPrincess,40800,True,1
76561198071374629,730,True,2
76561198091703171,4000,True,1
76561198079023082,221260,True,2
76561198047956258,200210,True,1
76561198047956258,304050,True,1
76561198047956258,730,True,2
Howaboutsomegoodoldsuicide,11230,True,0
Howaboutsomegoodoldsuicide,209060,True,2
Howaboutsomegoodoldsuicide,202970,True,1
Howaboutsomegoodoldsuicide,209160,False,1
76561198080272652,570,True,1
76561198080272652,730,True,2
76561198060406659,570,True,2
76561198078983740,304050,True,1
76561198026953499,217060,True,1
peetsasucks,383080,True,1
peetsasucks,730,True,0
peetsasucks,440,True,1
peetsasucks,10,False,1
GGarry,221100,True,0
kekmanzzzz,730,True,1
kekmanzzzz,42680,True,2
kekmanzzzz,221260,True,2
katarushikun,35720,True,2
1875489156748,218620,True,2
76561198040385787,402180,True,1
76561198040385787,409710,True,2
76561198040385787,279260,True,1
mexicanburritobandito,4000,True,2
deathtotraitors777,242880,True,2
deathtotraitors777,221100,True,1
deathtotraitors777,222880,True,2
deathtotraitors777,296710,True,1
deathtotraitors777,242860,True,2
anpepo,12120,False,1
anpepo,218620,True,0
anpepo,24240,True,1
anpepo,107410,True,2
76561198093156182,208090,False,1
76561198093156182,730,False,0
76561198093156182,206190,True,2
76561198093156182,332800,True,2
76561198093156182,105600,True,1
76561198093156182,218230,True,0
76561198093156182,440,True,1
76561198093156182,4000,True,2
76561198042409394,265930,True,1
ustalker,570,True,1
76561198046740784,221100,False,0
76561198046740784,310380,True,1
76561198046740784,113400,False,0
76561198046740784,295110,True,2
76561198046740784,299360,True,2
76561198046740784,67370,True,1
76561198046740784,223710,False,0
76561198065340949,251570,True,1
76561198065340949,292030,True,2
F22Flipside,730,True,2
76561198070015638,271590,True,2
76561198033883965,48700,True,2
IcarusRose,340300,False,1
IcarusRose,7670,False,2
IcarusRose,233720,False,1
Phasmore,224600,False,0
76561198043880297,22380,True,1
76561198043880297,35450,True,2
76561198043880297,4000,True,2
76561198043880297,730,False,1
76561198043880297,105600,False,1
76561198056545854,49520,True,2
PhlexOG,230230,True,0
PhlexOG,440,False,1
PhlexOG,730,True,1
Kill3rVen0m,730,True,0
76561198045006942,209650,True,2
76561198045006942,9900,True,1
doridoridoridori,268420,True,1
gutsifier,440,True,1
gutsifier,247080,True,2
76561198065554374,49520,True,2
piedude,252490,True,2
piedude,211820,True,2
piedude,286340,True,1
piedude,255710,True,2
piedude,263280,True,2
piedude,271360,True,2
piedude,221100,True,2
piedude,270880,True,2
piedude,242920,True,2
piedude,215470,True,2
76561198012630014,24960,True,2
76561198012630014,202170,True,2
76561198012630014,240,True,2
76561198064946763,213670,True,1
PiePoon,248570,True,2
PiePoon,322170,True,2
PiePoon,242680,True,0
76561198101332053,440,True,1
PigdogGetSome,377160,True,1
PigdogGetSome,232090,True,1
PigdogGetSome,630,True,2
PigdogGetSome,250400,True,1
PigdogGetSome,252490,True,2
PigdogGetSome,238960,True,1
PigdogGetSome,105600,True,1
76561198014552338,730,True,1
76561198014552338,440,True,1
pigmentcs,730,True,1
IGotItFormMyDADDY,440,True,2
G3T_0N_M4H_L3V3L_5KRU3,51100,False,1
76561198040844353,344040,True,1
ThePinchyParable,65300,True,2
ThePinchyParable,327890,True,1
ThePinchyParable,353560,True,1
ThePinchyParable,221910,True,2
kingpineapyula,342200,True,1
kingpineapyula,271290,True,2
kingpineapyula,244850,True,2
kingpineapyula,208090,True,1
pingas4daysbruv,730,True,2
76561198047245194,221100,False,1
76561198047245194,730,True,1
76561198081613852,730,True,2
76561198065916658,113400,True,2
PinkamenaDianePyro,256050,False,0
PinkamenaDianePyro,7770,True,0
PinkamenaDianePyro,42960,True,1
PinkamenaDianePyro,371660,True,2
PinkamenaDianePyro,279420,True,1
PinkamenaDianePyro,227310,False,2
PinkamenaDianePyro,209870,False,1
PinkamenaDianePyro,16810,True,0
PinkamenaDianePyro,4760,True,2
76561198123617303,255710,True,2
76561198123617303,241600,True,2
76561198123617303,22330,True,2
76561198123617303,105600,True,2
76561198123617303,322330,True,2
76561198065951763,409710,False,2
76561198065951763,346110,True,2
76561198065951763,259080,True,2
pandanz,249130,True,1
pandanz,440,True,2
Red_M,230410,True,1
arcra_bobinson,291550,True,2
arcra_bobinson,360730,True,2
76561198093344933,730,True,1
honkychonky,222880,True,0
honkychonky,72850,True,2
honkychonky,236850,True,0
honkychonky,368500,False,1
honkychonky,325610,True,0
honkychonky,271590,False,2
honkychonky,377160,True,2
76561198044621638,17470,True,1
76561198044621638,24740,True,2
hihihello1234,57690,True,2
hihihello1234,203770,True,1
hihihello1234,218230,True,0
hihihello1234,323370,True,1
76561198042021806,238460,True,2
Pitter-Patter,17410,True,1
76561198107093846,218620,True,2
76561198107093846,330830,True,2
76561198107093846,440,True,1
76561198107093846,236870,True,2
76561198107093846,19900,True,0
76561198091006606,204300,True,1
76561198067799997,550,True,1
76561198067799997,72850,True,2
76561198067799997,235800,True,2
76561198067799997,260230,True,2
76561198067799997,207610,True,2
76561198067799997,207080,True,1
76561198067799997,219150,True,2
76561198067799997,220,True,2
pizzadude04,221640,True,2
pizzadude04,730,True,1
pizzadude04,214420,False,2
pizzadude04,105600,True,0
pizzadude04,417461,True,1
pizzadude04,349480,False,1
pizzadude04,283230,False,1
76561198043082457,8930,True,1
76561198043082457,404480,True,2
76561198042243844,219740,True,1
76561198042243844,209080,True,1
Plak-e-bow,268500,True,1
Plak-e-bow,346010,True,2
PlanetTheGreat,377160,True,1
sananaderi,291010,False,1
sananaderi,8870,True,2
sananaderi,7670,True,1
sananaderi,214933,True,2
stopstealingmyurlnames,233450,True,0
stopstealingmyurlnames,252250,True,1
stopstealingmyurlnames,323610,False,2
stopstealingmyurlnames,10500,True,2
stopstealingmyurlnames,48705,True,0
playerqwerty,225540,True,1
playerqwerty,271590,True,2
playerqwerty,12200,True,1
Playerupjack,7670,True,2
Playerupjack,368900,False,1
Playerupjack,358960,True,2
Playerupjack,303800,True,2
Playerupjack,282440,True,0
Playerupjack,111600,True,1
Playerupjack,209730,False,2
pleaky,50300,True,2
pleaky,50130,True,2
plowzy_,219150,True,1
plowzy_,72850,True,2
plowzy_,47870,False,2
plowzy_,312990,True,1
plowzy_,4000,True,1
plowzy_,240,True,2
76561198067272238,238960,True,1
plumpyberries,275850,False,0
PlushTurtle,35450,True,2
PlushTurtle,224260,True,2
PlushTurtle,4920,True,1
PlushTurtle,550,True,2
PlushTurtle,1250,True,2
PlushTurtle,8190,True,1
PlushTurtle,226700,False,0
PlushTurtle,230410,True,2
PlushTurtle,72850,True,2
PlushTurtle,42920,False,0
76561198052123464,253710,True,1
plutopass,233610,True,1
plutopass,391540,True,1
plutopass,211820,True,2
plutopass,219740,True,2
plutopass,364420,False,0
plutopass,242680,True,0
plutopass,219890,True,1
76561198044367162,322520,True,0
pnadapower,440,True,2
panda2349,4000,True,1
valeiskill,730,True,0
valeiskill,437220,True,2
valeiskill,219640,True,1
valeiskill,417860,True,1
valeiskill,236390,True,2
valeiskill,570,True,1
76561198042647341,208650,True,1
76561198077251565,440,True,2
mentipede,47890,True,1
DeadNiggaStorage,232090,False,0
DeadNiggaStorage,330840,False,0
DeadNiggaStorage,275850,True,2
DeadNiggaStorage,383870,False,0
DeadNiggaStorage,311560,True,2
DeadNiggaStorage,242050,True,2
DeadNiggaStorage,242760,True,2
DeadNiggaStorage,207610,True,1
DeadNiggaStorage,202170,True,2
DeadNiggaStorage,220240,True,1
zaph1803,570,True,1
sovietbus,247020,True,2
dominator2001,203770,True,2
tobsta08,311210,False,1
tobsta08,440,True,2
skyfii,440,True,1
skyfii,200210,True,0
skyfii,218620,True,2
skyfii,417860,True,1
skyfii,238010,True,0
76561198061805895,49520,True,0
76561198095920137,211820,True,2
76561198095920137,22370,True,1
chipotleez,620,True,2
chipotleez,265930,False,1
chipotleez,8930,True,2
chipotleez,224540,True,2
chipotleez,4000,True,2
chipotleez,400,True,2
76561198030578877,236390,True,1
76561198030578877,440,True,2
snoopfogg,271590,True,1
snoopfogg,440,False,0
sbeeziz,47790,False,1
sbeeziz,218230,True,1
sbeeziz,4000,True,2
76561198073882111,72850,True,2
76561198066291680,730,True,1
76561198093078781,205100,True,2
Pork_Sausage,224540,False,1
porticoo,336520,False,1
porticoo,8930,True,1
76561198079107907,222900,True,2
76561198079107907,374570,True,2
76561198079107907,730,True,1
iamnotcool,730,True,1
76561198078584463,236390,True,1
76561198078584463,218620,True,1
76561198078584463,358150,True,2
76561198078584463,331900,True,1
76561198078584463,384021,True,0
76561198078584463,72850,True,1
76561198078584463,730,True,1
76561198078584463,313120,True,1
propablynotbatman,730,False,1
propablynotbatman,282440,True,2
propablynotbatman,225840,True,2
propablynotbatman,107410,True,2
PlayZonee,730,True,2
potatoesgg,113200,True,1
zentec888,105450,True,2
potternerd,9480,True,2
Victorypower,230410,True,1
Victorypower,222900,True,1
Victorypower,70000,False,2
76561198045618285,236850,True,1
76561198045635178,550,True,2
76561198045635178,440,True,1
phd_greg,222900,False,2
phd_greg,251150,True,2
phd_greg,236090,True,2
phd_greg,239030,True,1
76561198077794054,218230,True,2
POKESTEAM,243470,True,1
POKESTEAM,239030,True,2
POKESTEAM,252490,True,2
POKESTEAM,359550,True,1
POKESTEAM,311690,True,2
SpyLab,218620,True,1
SpyLab,230410,True,1
miscgaming,730,True,0
SoloWing3844,2600,True,2
76561198055511400,382050,True,2
76561198055511400,233450,True,1
76561198055511400,98200,True,2
76561198055511400,218230,True,2
76561198055511400,382050,True,2
76561198055511400,233450,True,1
76561198055511400,98200,True,2
76561198055511400,218230,True,2
76561198016174343,208090,True,2
GrumpyFoxx,4920,True,1
sabfy72uibngbniasfoq2hgio,730,True,2
76561198068408128,377160,True,0
76561198068408128,221100,True,1
76561198068408128,252490,True,1
76561198068408128,222880,True,2
76561198068408128,49520,True,2
76561198068408128,252950,True,2
76561197981959164,251570,True,2
76561197981959164,311210,True,2
76561197981959164,220,True,2
76561197981959164,237110,True,2
76561198082110577,236390,True,2
76561198082110577,440,True,1
PrivateSpades,265930,True,0
Pro2rk,570,True,2
procrastin8or,630,True,1
procrastin8or,102600,True,1
procrastin8or,400,True,2
76561198035351736,730,False,0
proffink,730,True,1
proffink,244850,True,2
proffink,9420,True,2
ProfCuddles,105600,True,2
JohnMotherfuckingWick,204360,True,2
JohnMotherfuckingWick,243470,True,2
JohnMotherfuckingWick,218620,True,2
JohnMotherfuckingWick,289650,True,2
JohnMotherfuckingWick,244770,False,0
JohnMotherfuckingWick,319910,False,2
JohnMotherfuckingWick,224480,True,2
JohnMotherfuckingWick,242050,True,1
76561198057210491,377160,True,1
76561198057210491,241600,True,1
76561198057210491,440,True,2
PROGAMER963,48700,True,1
PROGAMER963,304930,True,2
PROGAMER963,211820,True,2
PROGAMER963,233250,True,1
PROGAMER963,209670,True,2
PROGAMER963,214950,True,2
PROGAMER963,227860,True,2
PROGAMER963,70000,False,0
PROGAMER963,231430,True,2
PROGAMER963,35450,True,1
76561198077803539,230410,True,1
stupidpieceofcode,236390,True,2
stupidpieceofcode,227940,True,2
76561198077695125,245550,True,1
76561198042772771,256290,True,2
76561198127901075,428950,True,0
76561198127901075,250600,True,2
76561198127901075,265630,True,2
76561198127901075,4000,True,2
76561198127901075,203160,True,2
ProxiiZ,238430,True,2
ProxiiZ,252490,True,2
76561198065338485,4000,True,2
76561198061893332,236390,True,1
76561198061893332,271590,True,2
76561198060201321,730,True,2
76561198060201321,252490,True,2
76561198060201321,4000,True,2
76561198060201321,248570,True,2
76561198060201321,304050,True,2
76561198060201321,270550,True,2
76561198060201321,207140,True,2
76561198060201321,242860,True,2
76561198060201321,10090,True,2
76561198060201321,219640,True,1
ZePoatat,4000,True,2
MissBender,380600,True,1
76561198052654719,730,True,1
76561198064484479,22380,True,1
76561198064484479,247080,True,2
76561198064484479,19900,True,1
76561198064484479,35480,True,1
76561198064484479,237930,True,2
76561198064484479,239350,True,2
76561198064484479,224600,True,2
76561198064484479,204450,True,2
76561198064484479,204300,True,1
76561198064484479,264200,True,1
Goodgoodkung,349700,True,1
murdadar,226700,False,0
murdadar,49520,True,2
murdadar,63380,True,2
pulsarforce,367450,True,1
kanyetothe,218620,False,2
kanyetothe,17710,True,2
76561198040311085,63710,False,0
thepumpkinator,570,True,1
76561197998557042,34330,True,2
scottbrady,55150,True,2
76561198052998016,244450,True,1
76561198042491372,105600,True,1
BestKingpin,414130,False,1
aldwinsanity,33230,True,1
76561198055825196,276810,True,2
76561198093656407,252950,True,2
76561198093656407,200510,True,2
Don_Killuminati,203850,True,2
Putnum,252490,True,1
Putnum,96100,True,1
76561198065569809,286340,True,2
76561198067136187,200210,True,1
76561198067136187,4000,True,2
76561198067136187,230410,True,1
76561198067136187,730,False,1
76561198067136187,105600,True,2
76561198072957978,347160,True,2
76561198072957978,265630,False,0
76561198072957978,274190,True,1
76561198072957978,242680,True,2
PyroGT,1250,True,2
76561198074878548,42910,True,1
sawtooth44,227160,True,2
sawtooth44,113420,True,1
76561198045250161,730,True,2
76561198045250161,306020,True,1
76561198045250161,208090,True,2
some_sorta_pie,275850,False,2
some_sorta_pie,201790,True,1
some_sorta_pie,211820,True,1
PyrusZodiac,218620,True,0
PyrusZodiac,4000,True,0
PyrusZodiac,440,True,0
PyrusZodiac,730,True,0
thegiftedone_patch,225840,True,1
thegiftedone_patch,218230,True,1
thegiftedone_patch,282440,True,2
thegiftedone_patch,212070,True,2
recon931,4000,True,2
leeamf,107100,True,1
76561198063499902,218620,True,1
76561198028501698,440,True,2
76561198045160098,327890,True,1
76561198045640612,235540,True,1
76561198045640612,22000,True,2
Swahboo,105100,False,2
Swahboo,325090,False,0
Swahboo,250260,True,2
Swahboo,221910,True,1
tdemonbitch,440,True,2
queenaphrodite,271590,True,2
quichie,440,True,1
quichie,299360,True,2
quichie,338170,True,2
quichie,49520,True,2
14725836900,440,True,1
rothplayzito,207140,True,2
76561198045453273,105600,True,2
76561198045453273,99900,False,2
76561198045453273,570,True,2
DerPlays,204360,True,1
DerPlays,236390,True,2
blur_reqz,218620,True,2
blur_reqz,236870,True,1
blur_reqz,441600,True,1
76561198122488761,400,True,0
76561198122488761,244850,True,2
76561198122488761,620,True,2
R0GAN_makes_your_nan_feel_nice,200510,True,2
johnnysydney,50300,True,2
johnnysydney,265930,True,0
johnnysydney,440,True,1
76561198074392626,245470,False,2
76561198074392626,206500,True,1
76561198050800057,8400,True,2
76561198050800057,222900,True,2
76561198050800057,42910,True,2
76561198050800057,218680,True,1
76561198050800057,239820,True,2
76561198050800057,214950,True,1
76561198273726014,570,True,1
psyfoe,252490,True,2
psyfoe,243870,False,2
psyfoe,291480,False,2
psyfoe,440,True,1
psyfoe,570,True,2
psyfoe,218230,True,1
psyfoe,391460,False,2
psyfoe,105600,True,2
psyfoe,240320,False,0
psyfoe,235400,True,0
R4ND3M,346110,True,1
R4ND3M,252490,True,1
R4ND3M,200260,True,1
R4ND3M,254440,True,2
R4ND3M,218620,True,2
8449,440,True,1
user3,33930,True,1
tim_tamz,22380,True,1
tim_tamz,377160,True,1
tim_tamz,109600,True,2
RadicalRevy,318530,True,1
76561198117002202,244930,True,1
Raemond,730,True,1
Raemond,238460,True,1
RaeiiiN,221100,True,2
RaeiiiN,364360,True,2
76561198044383480,241540,True,2
76561198015179413,295110,True,1
76561198015179413,346110,False,1
76561198015179413,226320,True,1
76561198015179413,24200,True,2
76561198106214198,440,True,2
Steamkilla77,550,True,0
76561198062331003,550,True,1
76561198062331003,550,True,1
rRUBIXx,208090,False,0
rRUBIXx,271590,True,1
rRUBIXx,236390,True,1
rRUBIXx,730,False,0
76561198011773496,291480,False,2
76561198179209941,243870,True,2
76561198179209941,304930,True,1
welcometosuplexcity,24960,True,2
welcometosuplexcity,50650,True,2
welcometosuplexcity,240,True,2
welcometosuplexcity,278080,True,2
welcometosuplexcity,4580,True,2
welcometosuplexcity,55230,True,2
welcometosuplexcity,206420,True,2
welcometosuplexcity,49520,True,2
welcometosuplexcity,440,True,2
